# wavelength[A] tau flux flux_error
1.429990e+03 3.029618e-02 9.701582e-01 9.849661e-02
1.430000e+03 3.029681e-02 9.701575e-01 9.849658e-02
1.430010e+03 3.029745e-02 9.701569e-01 9.849654e-02
1.430020e+03 3.029809e-02 9.701563e-01 9.849651e-02
1.430030e+03 3.029872e-02 9.701557e-01 9.849648e-02
1.430040e+03 3.029936e-02 9.701551e-01 9.849645e-02
1.430050e+03 3.029999e-02 9.701545e-01 9.849642e-02
1.430060e+03 3.030063e-02 9.701538e-01 9.849639e-02
1.430070e+03 3.030126e-02 9.701532e-01 9.849636e-02
1.430080e+03 3.030190e-02 9.701526e-01 9.849632e-02
1.430090e+03 3.030254e-02 9.701520e-01 9.849629e-02
1.430100e+03 3.030317e-02 9.701514e-01 9.849626e-02
1.430110e+03 3.030381e-02 9.701508e-01 9.849623e-02
1.430120e+03 3.030444e-02 9.701501e-01 9.849620e-02
1.430130e+03 3.030508e-02 9.701495e-01 9.849617e-02
1.430140e+03 3.030571e-02 9.701489e-01 9.849614e-02
1.430150e+03 3.030635e-02 9.701483e-01 9.849611e-02
1.430160e+03 3.030699e-02 9.701477e-01 9.849607e-02
1.430170e+03 3.030762e-02 9.701471e-01 9.849604e-02
1.430180e+03 3.030826e-02 9.701464e-01 9.849601e-02
1.430190e+03 3.030889e-02 9.701458e-01 9.849598e-02
1.430200e+03 3.030953e-02 9.701452e-01 9.849595e-02
1.430210e+03 3.031016e-02 9.701446e-01 9.849592e-02
1.430220e+03 3.031080e-02 9.701440e-01 9.849589e-02
1.430230e+03 3.031144e-02 9.701433e-01 9.849586e-02
1.430240e+03 3.031207e-02 9.701427e-01 9.849582e-02
1.430250e+03 3.031271e-02 9.701421e-01 9.849579e-02
1.430260e+03 3.031334e-02 9.701415e-01 9.849576e-02
1.430270e+03 3.031398e-02 9.701409e-01 9.849573e-02
1.430280e+03 3.031461e-02 9.701403e-01 9.849570e-02
1.430290e+03 3.031525e-02 9.701396e-01 9.849567e-02
1.430300e+03 3.031589e-02 9.701390e-01 9.849564e-02
1.430310e+03 3.031652e-02 9.701384e-01 9.849560e-02
1.430320e+03 3.031716e-02 9.701378e-01 9.849557e-02
1.430330e+03 3.031779e-02 9.701372e-01 9.849554e-02
1.430340e+03 3.031843e-02 9.701366e-01 9.849551e-02
1.430350e+03 3.031907e-02 9.701359e-01 9.849548e-02
1.430360e+03 3.031970e-02 9.701353e-01 9.849545e-02
1.430370e+03 3.032034e-02 9.701347e-01 9.849542e-02
1.430380e+03 3.032097e-02 9.701341e-01 9.849539e-02
1.430390e+03 3.032161e-02 9.701335e-01 9.849535e-02
1.430400e+03 3.032225e-02 9.701329e-01 9.849532e-02
1.430410e+03 3.032288e-02 9.701322e-01 9.849529e-02
1.430420e+03 3.032352e-02 9.701316e-01 9.849526e-02
1.430430e+03 3.032415e-02 9.701310e-01 9.849523e-02
1.430440e+03 3.032479e-02 9.701304e-01 9.849520e-02
1.430450e+03 3.032543e-02 9.701298e-01 9.849517e-02
1.430460e+03 3.032606e-02 9.701292e-01 9.849513e-02
1.430470e+03 3.032670e-02 9.701285e-01 9.849510e-02
1.430480e+03 3.032733e-02 9.701279e-01 9.849507e-02
1.430490e+03 3.032797e-02 9.701273e-01 9.849504e-02
1.430500e+03 3.032861e-02 9.701267e-01 9.849501e-02
1.430510e+03 3.032924e-02 9.701261e-01 9.849498e-02
1.430520e+03 3.032988e-02 9.701255e-01 9.849495e-02
1.430530e+03 3.033051e-02 9.701248e-01 9.849492e-02
1.430540e+03 3.033115e-02 9.701242e-01 9.849488e-02
1.430550e+03 3.033179e-02 9.701236e-01 9.849485e-02
1.430560e+03 3.033242e-02 9.701230e-01 9.849482e-02
1.430570e+03 3.033306e-02 9.701224e-01 9.849479e-02
1.430580e+03 3.033369e-02 9.701218e-01 9.849476e-02
1.430590e+03 3.033433e-02 9.701211e-01 9.849473e-02
1.430600e+03 3.033497e-02 9.701205e-01 9.849470e-02
1.430610e+03 3.033560e-02 9.701199e-01 9.849467e-02
1.430620e+03 3.033871e-02 9.701169e-01 9.849451e-02
1.430630e+03 3.033934e-02 9.701163e-01 9.849448e-02
1.430640e+03 3.033998e-02 9.701157e-01 9.849445e-02
1.430650e+03 3.034062e-02 9.701150e-01 9.849442e-02
1.430660e+03 3.034125e-02 9.701144e-01 9.849439e-02
1.430670e+03 3.034189e-02 9.701138e-01 9.849436e-02
1.430680e+03 3.034253e-02 9.701132e-01 9.849432e-02
1.430690e+03 3.034316e-02 9.701126e-01 9.849429e-02
1.430700e+03 3.034380e-02 9.701120e-01 9.849426e-02
1.430710e+03 3.034443e-02 9.701113e-01 9.849423e-02
1.430720e+03 3.034507e-02 9.701107e-01 9.849420e-02
1.430730e+03 3.034571e-02 9.701101e-01 9.849417e-02
1.430740e+03 3.034634e-02 9.701095e-01 9.849414e-02
1.430750e+03 3.034698e-02 9.701089e-01 9.849410e-02
1.430760e+03 3.034762e-02 9.701083e-01 9.849407e-02
1.430770e+03 3.034825e-02 9.701076e-01 9.849404e-02
1.430780e+03 3.034889e-02 9.701070e-01 9.849401e-02
1.430790e+03 3.034952e-02 9.701064e-01 9.849398e-02
1.430800e+03 3.035016e-02 9.701058e-01 9.849395e-02
1.430810e+03 3.035080e-02 9.701052e-01 9.849392e-02
1.430820e+03 3.035143e-02 9.701045e-01 9.849389e-02
1.430830e+03 3.035207e-02 9.701039e-01 9.849385e-02
1.430840e+03 3.035271e-02 9.701033e-01 9.849382e-02
1.430850e+03 3.035334e-02 9.701027e-01 9.849379e-02
1.430860e+03 3.035398e-02 9.701021e-01 9.849376e-02
1.430870e+03 3.035462e-02 9.701015e-01 9.849373e-02
1.430880e+03 3.035525e-02 9.701008e-01 9.849370e-02
1.430890e+03 3.035589e-02 9.701002e-01 9.849367e-02
1.430900e+03 3.035652e-02 9.700996e-01 9.849363e-02
1.430910e+03 3.035716e-02 9.700990e-01 9.849360e-02
1.430920e+03 3.035780e-02 9.700984e-01 9.849357e-02
1.430930e+03 3.035843e-02 9.700978e-01 9.849354e-02
1.430940e+03 3.035907e-02 9.700971e-01 9.849351e-02
1.430950e+03 3.035971e-02 9.700965e-01 9.849348e-02
1.430960e+03 3.036034e-02 9.700959e-01 9.849345e-02
1.430970e+03 3.036098e-02 9.700953e-01 9.849342e-02
1.430980e+03 3.036162e-02 9.700947e-01 9.849338e-02
1.430990e+03 3.036225e-02 9.700941e-01 9.849335e-02
1.431000e+03 3.036289e-02 9.700934e-01 9.849332e-02
1.431010e+03 3.036353e-02 9.700928e-01 9.849329e-02
1.431020e+03 3.036416e-02 9.700922e-01 9.849326e-02
1.431030e+03 3.036480e-02 9.700916e-01 9.849323e-02
1.431040e+03 3.036544e-02 9.700910e-01 9.849320e-02
1.431050e+03 3.036607e-02 9.700903e-01 9.849316e-02
1.431060e+03 3.036671e-02 9.700897e-01 9.849313e-02
1.431070e+03 3.036735e-02 9.700891e-01 9.849310e-02
1.431080e+03 3.036798e-02 9.700885e-01 9.849307e-02
1.431090e+03 3.036862e-02 9.700879e-01 9.849304e-02
1.431100e+03 3.036926e-02 9.700873e-01 9.849301e-02
1.431110e+03 3.036989e-02 9.700866e-01 9.849298e-02
1.431120e+03 3.037053e-02 9.700860e-01 9.849295e-02
1.431130e+03 3.037117e-02 9.700854e-01 9.849291e-02
1.431140e+03 3.037180e-02 9.700848e-01 9.849288e-02
1.431150e+03 3.037244e-02 9.700842e-01 9.849285e-02
1.431160e+03 3.037308e-02 9.700836e-01 9.849282e-02
1.431170e+03 3.037371e-02 9.700829e-01 9.849279e-02
1.431180e+03 3.037435e-02 9.700823e-01 9.849276e-02
1.431190e+03 3.037499e-02 9.700817e-01 9.849273e-02
1.431200e+03 3.037562e-02 9.700811e-01 9.849269e-02
1.431210e+03 3.037626e-02 9.700805e-01 9.849266e-02
1.431220e+03 3.037690e-02 9.700798e-01 9.849263e-02
1.431230e+03 3.037753e-02 9.700792e-01 9.849260e-02
1.431240e+03 3.037817e-02 9.700786e-01 9.849257e-02
1.431250e+03 3.037881e-02 9.700780e-01 9.849254e-02
1.431260e+03 3.037944e-02 9.700774e-01 9.849251e-02
1.431270e+03 3.038008e-02 9.700768e-01 9.849247e-02
1.431280e+03 3.038072e-02 9.700761e-01 9.849244e-02
1.431290e+03 3.038135e-02 9.700755e-01 9.849241e-02
1.431300e+03 3.038199e-02 9.700749e-01 9.849238e-02
1.431310e+03 3.038263e-02 9.700743e-01 9.849235e-02
1.431320e+03 3.038326e-02 9.700737e-01 9.849232e-02
1.431330e+03 3.038390e-02 9.700731e-01 9.849229e-02
1.431340e+03 3.038454e-02 9.700724e-01 9.849226e-02
1.431350e+03 3.038517e-02 9.700718e-01 9.849222e-02
1.431360e+03 3.038581e-02 9.700712e-01 9.849219e-02
1.431370e+03 3.038645e-02 9.700706e-01 9.849216e-02
1.431380e+03 3.038708e-02 9.700700e-01 9.849213e-02
1.431390e+03 3.038772e-02 9.700693e-01 9.849210e-02
1.431400e+03 3.038836e-02 9.700687e-01 9.849207e-02
1.431410e+03 3.038900e-02 9.700681e-01 9.849204e-02
1.431420e+03 3.038963e-02 9.700675e-01 9.849200e-02
1.431430e+03 3.039027e-02 9.700669e-01 9.849197e-02
1.431440e+03 3.039091e-02 9.700663e-01 9.849194e-02
1.431450e+03 3.039154e-02 9.700656e-01 9.849191e-02
1.431460e+03 3.039218e-02 9.700650e-01 9.849188e-02
1.431470e+03 3.039282e-02 9.700644e-01 9.849185e-02
1.431480e+03 3.039345e-02 9.700638e-01 9.849182e-02
1.431490e+03 3.039409e-02 9.700632e-01 9.849178e-02
1.431500e+03 3.039473e-02 9.700625e-01 9.849175e-02
1.431510e+03 3.039536e-02 9.700619e-01 9.849172e-02
1.431520e+03 3.039600e-02 9.700613e-01 9.849169e-02
1.431530e+03 3.039664e-02 9.700607e-01 9.849166e-02
1.431540e+03 3.039728e-02 9.700601e-01 9.849163e-02
1.431550e+03 3.039791e-02 9.700595e-01 9.849160e-02
1.431560e+03 3.039855e-02 9.700588e-01 9.849157e-02
1.431570e+03 3.039919e-02 9.700582e-01 9.849153e-02
1.431580e+03 3.039982e-02 9.700576e-01 9.849150e-02
1.431590e+03 3.040046e-02 9.700570e-01 9.849147e-02
1.431600e+03 3.040110e-02 9.700564e-01 9.849144e-02
1.431610e+03 3.040174e-02 9.700557e-01 9.849141e-02
1.431620e+03 3.040237e-02 9.700551e-01 9.849138e-02
1.431630e+03 3.040301e-02 9.700545e-01 9.849135e-02
1.431640e+03 3.040365e-02 9.700539e-01 9.849131e-02
1.431650e+03 3.040428e-02 9.700533e-01 9.849128e-02
1.431660e+03 3.040492e-02 9.700527e-01 9.849125e-02
1.431670e+03 3.040556e-02 9.700520e-01 9.849122e-02
1.431680e+03 3.040620e-02 9.700514e-01 9.849119e-02
1.431690e+03 3.040683e-02 9.700508e-01 9.849116e-02
1.431700e+03 3.040747e-02 9.700502e-01 9.849113e-02
1.431710e+03 3.040811e-02 9.700496e-01 9.849109e-02
1.431720e+03 3.040874e-02 9.700490e-01 9.849106e-02
1.431730e+03 3.040938e-02 9.700483e-01 9.849103e-02
1.431740e+03 3.041002e-02 9.700477e-01 9.849100e-02
1.431750e+03 3.041066e-02 9.700471e-01 9.849097e-02
1.431760e+03 3.041129e-02 9.700465e-01 9.849094e-02
1.431770e+03 3.041193e-02 9.700459e-01 9.849091e-02
1.431780e+03 3.041257e-02 9.700452e-01 9.849087e-02
1.431790e+03 3.041320e-02 9.700446e-01 9.849084e-02
1.431800e+03 3.041384e-02 9.700440e-01 9.849081e-02
1.431810e+03 3.041448e-02 9.700434e-01 9.849078e-02
1.431820e+03 3.041512e-02 9.700428e-01 9.849075e-02
1.431830e+03 3.041575e-02 9.700422e-01 9.849072e-02
1.431840e+03 3.041639e-02 9.700415e-01 9.849069e-02
1.431850e+03 3.041703e-02 9.700409e-01 9.849066e-02
1.431860e+03 3.041767e-02 9.700403e-01 9.849062e-02
1.431870e+03 3.041830e-02 9.700397e-01 9.849059e-02
1.431880e+03 3.041894e-02 9.700391e-01 9.849056e-02
1.431890e+03 3.041958e-02 9.700384e-01 9.849053e-02
1.431900e+03 3.042021e-02 9.700378e-01 9.849050e-02
1.431910e+03 3.042085e-02 9.700372e-01 9.849047e-02
1.431920e+03 3.042149e-02 9.700366e-01 9.849044e-02
1.431930e+03 3.042213e-02 9.700360e-01 9.849040e-02
1.431940e+03 3.042276e-02 9.700354e-01 9.849037e-02
1.431950e+03 3.042340e-02 9.700347e-01 9.849034e-02
1.431960e+03 3.042404e-02 9.700341e-01 9.849031e-02
1.431970e+03 3.042468e-02 9.700335e-01 9.849028e-02
1.431980e+03 3.042531e-02 9.700329e-01 9.849025e-02
1.431990e+03 3.042595e-02 9.700323e-01 9.849022e-02
1.432000e+03 3.042659e-02 9.700316e-01 9.849018e-02
1.432010e+03 3.042723e-02 9.700310e-01 9.849015e-02
1.432020e+03 3.042786e-02 9.700304e-01 9.849012e-02
1.432030e+03 3.042850e-02 9.700298e-01 9.849009e-02
1.432040e+03 3.042914e-02 9.700292e-01 9.849006e-02
1.432050e+03 3.042978e-02 9.700285e-01 9.849003e-02
1.432060e+03 3.043041e-02 9.700279e-01 9.849000e-02
1.432070e+03 3.043105e-02 9.700273e-01 9.848996e-02
1.432080e+03 3.043169e-02 9.700267e-01 9.848993e-02
1.432090e+03 3.043233e-02 9.700261e-01 9.848990e-02
1.432100e+03 3.043543e-02 9.700231e-01 9.848975e-02
1.432110e+03 3.043607e-02 9.700224e-01 9.848972e-02
1.432120e+03 3.043671e-02 9.700218e-01 9.848969e-02
1.432130e+03 3.043734e-02 9.700212e-01 9.848965e-02
1.432140e+03 3.043798e-02 9.700206e-01 9.848962e-02
1.432150e+03 3.043862e-02 9.700200e-01 9.848959e-02
1.432160e+03 3.043926e-02 9.700194e-01 9.848956e-02
1.432170e+03 3.043990e-02 9.700187e-01 9.848953e-02
1.432180e+03 3.044053e-02 9.700181e-01 9.848950e-02
1.432190e+03 3.044117e-02 9.700175e-01 9.848947e-02
1.432200e+03 3.044181e-02 9.700169e-01 9.848943e-02
1.432210e+03 3.044245e-02 9.700163e-01 9.848940e-02
1.432220e+03 3.044308e-02 9.700156e-01 9.848937e-02
1.432230e+03 3.044372e-02 9.700150e-01 9.848934e-02
1.432240e+03 3.044436e-02 9.700144e-01 9.848931e-02
1.432250e+03 3.044500e-02 9.700138e-01 9.848928e-02
1.432260e+03 3.044563e-02 9.700132e-01 9.848925e-02
1.432270e+03 3.044627e-02 9.700125e-01 9.848922e-02
1.432280e+03 3.044691e-02 9.700119e-01 9.848918e-02
1.432290e+03 3.044755e-02 9.700113e-01 9.848915e-02
1.432300e+03 3.044819e-02 9.700107e-01 9.848912e-02
1.432310e+03 3.044882e-02 9.700101e-01 9.848909e-02
1.432320e+03 3.044946e-02 9.700095e-01 9.848906e-02
1.432330e+03 3.045010e-02 9.700088e-01 9.848903e-02
1.432340e+03 3.045074e-02 9.700082e-01 9.848900e-02
1.432350e+03 3.045137e-02 9.700076e-01 9.848896e-02
1.432360e+03 3.045201e-02 9.700070e-01 9.848893e-02
1.432370e+03 3.045265e-02 9.700064e-01 9.848890e-02
1.432380e+03 3.045329e-02 9.700057e-01 9.848887e-02
1.432390e+03 3.045393e-02 9.700051e-01 9.848884e-02
1.432400e+03 3.045456e-02 9.700045e-01 9.848881e-02
1.432410e+03 3.045520e-02 9.700039e-01 9.848878e-02
1.432420e+03 3.045584e-02 9.700033e-01 9.848874e-02
1.432430e+03 3.045648e-02 9.700026e-01 9.848871e-02
1.432440e+03 3.045711e-02 9.700020e-01 9.848868e-02
1.432450e+03 3.045775e-02 9.700014e-01 9.848865e-02
1.432460e+03 3.045839e-02 9.700008e-01 9.848862e-02
1.432470e+03 3.045903e-02 9.700002e-01 9.848859e-02
1.432480e+03 3.045967e-02 9.699996e-01 9.848856e-02
1.432490e+03 3.046030e-02 9.699989e-01 9.848852e-02
1.432500e+03 3.046094e-02 9.699983e-01 9.848849e-02
1.432510e+03 3.046158e-02 9.699977e-01 9.848846e-02
1.432520e+03 3.046222e-02 9.699971e-01 9.848843e-02
1.432530e+03 3.046286e-02 9.699965e-01 9.848840e-02
1.432540e+03 3.046349e-02 9.699958e-01 9.848837e-02
1.432550e+03 3.046413e-02 9.699952e-01 9.848834e-02
1.432560e+03 3.046477e-02 9.699946e-01 9.848830e-02
1.432570e+03 3.046541e-02 9.699940e-01 9.848827e-02
1.432580e+03 3.046605e-02 9.699934e-01 9.848824e-02
1.432590e+03 3.046668e-02 9.699927e-01 9.848821e-02
1.432600e+03 3.046732e-02 9.699921e-01 9.848818e-02
1.432610e+03 3.046796e-02 9.699915e-01 9.848815e-02
1.432620e+03 3.046860e-02 9.699909e-01 9.848812e-02
1.432630e+03 3.046924e-02 9.699903e-01 9.848808e-02
1.432640e+03 3.046987e-02 9.699897e-01 9.848805e-02
1.432650e+03 3.047051e-02 9.699890e-01 9.848802e-02
1.432660e+03 3.047115e-02 9.699884e-01 9.848799e-02
1.432670e+03 3.047179e-02 9.699878e-01 9.848796e-02
1.432680e+03 3.047243e-02 9.699872e-01 9.848793e-02
1.432690e+03 3.047306e-02 9.699866e-01 9.848790e-02
1.432700e+03 3.047370e-02 9.699859e-01 9.848786e-02
1.432710e+03 3.047434e-02 9.699853e-01 9.848783e-02
1.432720e+03 3.047498e-02 9.699847e-01 9.848780e-02
1.432730e+03 3.047562e-02 9.699841e-01 9.848777e-02
1.432740e+03 3.047625e-02 9.699835e-01 9.848774e-02
1.432750e+03 3.047689e-02 9.699828e-01 9.848771e-02
1.432760e+03 3.047753e-02 9.699822e-01 9.848768e-02
1.432770e+03 3.047817e-02 9.699816e-01 9.848764e-02
1.432780e+03 3.047881e-02 9.699810e-01 9.848761e-02
1.432790e+03 3.047945e-02 9.699804e-01 9.848758e-02
1.432800e+03 3.048008e-02 9.699798e-01 9.848755e-02
1.432810e+03 3.048072e-02 9.699791e-01 9.848752e-02
1.432820e+03 3.048136e-02 9.699785e-01 9.848749e-02
1.432830e+03 3.048200e-02 9.699779e-01 9.848746e-02
1.432840e+03 3.048264e-02 9.699773e-01 9.848742e-02
1.432850e+03 3.048327e-02 9.699767e-01 9.848739e-02
1.432860e+03 3.048391e-02 9.699760e-01 9.848736e-02
1.432870e+03 3.048455e-02 9.699754e-01 9.848733e-02
1.432880e+03 3.048519e-02 9.699748e-01 9.848730e-02
1.432890e+03 3.048583e-02 9.699742e-01 9.848727e-02
1.432900e+03 3.048647e-02 9.699736e-01 9.848724e-02
1.432910e+03 3.048710e-02 9.699729e-01 9.848720e-02
1.432920e+03 3.048774e-02 9.699723e-01 9.848717e-02
1.432930e+03 3.048838e-02 9.699717e-01 9.848714e-02
1.432940e+03 3.048902e-02 9.699711e-01 9.848711e-02
1.432950e+03 3.048966e-02 9.699705e-01 9.848708e-02
1.432960e+03 3.049030e-02 9.699698e-01 9.848705e-02
1.432970e+03 3.049093e-02 9.699692e-01 9.848702e-02
1.432980e+03 3.049157e-02 9.699686e-01 9.848698e-02
1.432990e+03 3.049221e-02 9.699680e-01 9.848695e-02
1.433000e+03 3.049285e-02 9.699674e-01 9.848692e-02
1.433010e+03 3.049349e-02 9.699667e-01 9.848689e-02
1.433020e+03 3.049413e-02 9.699661e-01 9.848686e-02
1.433030e+03 3.049476e-02 9.699655e-01 9.848683e-02
1.433040e+03 3.049540e-02 9.699649e-01 9.848680e-02
1.433050e+03 3.049604e-02 9.699643e-01 9.848676e-02
1.433060e+03 3.049668e-02 9.699637e-01 9.848673e-02
1.433070e+03 3.049732e-02 9.699630e-01 9.848670e-02
1.433080e+03 3.049796e-02 9.699624e-01 9.848667e-02
1.433090e+03 3.049860e-02 9.699618e-01 9.848664e-02
1.433100e+03 3.049923e-02 9.699612e-01 9.848661e-02
1.433110e+03 3.049987e-02 9.699606e-01 9.848658e-02
1.433120e+03 3.050051e-02 9.699599e-01 9.848654e-02
1.433130e+03 3.050115e-02 9.699593e-01 9.848651e-02
1.433140e+03 3.050179e-02 9.699587e-01 9.848648e-02
1.433150e+03 3.050243e-02 9.699581e-01 9.848645e-02
1.433160e+03 3.050306e-02 9.699575e-01 9.848642e-02
1.433170e+03 3.050370e-02 9.699568e-01 9.848639e-02
1.433180e+03 3.050434e-02 9.699562e-01 9.848636e-02
1.433190e+03 3.050498e-02 9.699556e-01 9.848632e-02
1.433200e+03 3.050562e-02 9.699550e-01 9.848629e-02
1.433210e+03 3.050626e-02 9.699544e-01 9.848626e-02
1.433220e+03 3.050690e-02 9.699537e-01 9.848623e-02
1.433230e+03 3.050753e-02 9.699531e-01 9.848620e-02
1.433240e+03 3.050817e-02 9.699525e-01 9.848617e-02
1.433250e+03 3.050881e-02 9.699519e-01 9.848614e-02
1.433260e+03 3.050945e-02 9.699513e-01 9.848610e-02
1.433270e+03 3.051009e-02 9.699506e-01 9.848607e-02
1.433280e+03 3.051073e-02 9.699500e-01 9.848604e-02
1.433290e+03 3.051137e-02 9.699494e-01 9.848601e-02
1.433300e+03 3.051200e-02 9.699488e-01 9.848598e-02
1.433310e+03 3.051264e-02 9.699482e-01 9.848595e-02
1.433320e+03 3.051328e-02 9.699475e-01 9.848592e-02
1.433330e+03 3.051392e-02 9.699469e-01 9.848588e-02
1.433340e+03 3.051456e-02 9.699463e-01 9.848585e-02
1.433350e+03 3.051520e-02 9.699457e-01 9.848582e-02
1.433360e+03 3.051584e-02 9.699451e-01 9.848579e-02
1.433370e+03 3.051648e-02 9.699445e-01 9.848576e-02
1.433380e+03 3.051711e-02 9.699438e-01 9.848573e-02
1.433390e+03 3.051775e-02 9.699432e-01 9.848570e-02
1.433400e+03 3.051839e-02 9.699426e-01 9.848566e-02
1.433410e+03 3.051903e-02 9.699420e-01 9.848563e-02
1.433420e+03 3.051967e-02 9.699414e-01 9.848560e-02
1.433430e+03 3.052031e-02 9.699407e-01 9.848557e-02
1.433440e+03 3.052095e-02 9.699401e-01 9.848554e-02
1.433450e+03 3.052159e-02 9.699395e-01 9.848551e-02
1.433460e+03 3.052222e-02 9.699389e-01 9.848547e-02
1.433470e+03 3.052286e-02 9.699383e-01 9.848544e-02
1.433480e+03 3.052350e-02 9.699376e-01 9.848541e-02
1.433490e+03 3.052414e-02 9.699370e-01 9.848538e-02
1.433500e+03 3.052478e-02 9.699364e-01 9.848535e-02
1.433510e+03 3.052542e-02 9.699358e-01 9.848532e-02
1.433520e+03 3.052606e-02 9.699352e-01 9.848529e-02
1.433530e+03 3.052670e-02 9.699345e-01 9.848525e-02
1.433540e+03 3.052733e-02 9.699339e-01 9.848522e-02
1.433550e+03 3.052797e-02 9.699333e-01 9.848519e-02
1.433560e+03 3.052861e-02 9.699327e-01 9.848516e-02
1.433570e+03 3.052925e-02 9.699321e-01 9.848513e-02
1.433580e+03 3.052989e-02 9.699314e-01 9.848510e-02
1.433590e+03 3.053053e-02 9.699308e-01 9.848507e-02
1.433600e+03 3.053117e-02 9.699302e-01 9.848503e-02
1.433610e+03 3.053181e-02 9.699296e-01 9.848500e-02
1.433620e+03 3.053245e-02 9.699290e-01 9.848497e-02
1.433630e+03 3.053308e-02 9.699283e-01 9.848494e-02
1.433640e+03 3.053372e-02 9.699277e-01 9.848491e-02
1.433650e+03 3.053436e-02 9.699271e-01 9.848488e-02
1.433660e+03 3.053500e-02 9.699265e-01 9.848485e-02
1.433670e+03 3.053564e-02 9.699259e-01 9.848481e-02
1.433680e+03 3.053628e-02 9.699252e-01 9.848478e-02
1.433690e+03 3.053692e-02 9.699246e-01 9.848475e-02
1.433700e+03 3.053756e-02 9.699240e-01 9.848472e-02
1.433710e+03 3.053820e-02 9.699234e-01 9.848469e-02
1.433720e+03 3.053884e-02 9.699228e-01 9.848466e-02
1.433730e+03 3.053947e-02 9.699221e-01 9.848463e-02
1.433740e+03 3.054011e-02 9.699215e-01 9.848459e-02
1.433750e+03 3.054075e-02 9.699209e-01 9.848456e-02
1.433760e+03 3.054139e-02 9.699203e-01 9.848453e-02
1.433770e+03 3.054203e-02 9.699197e-01 9.848450e-02
1.433780e+03 3.054267e-02 9.699190e-01 9.848447e-02
1.433790e+03 3.054331e-02 9.699184e-01 9.848444e-02
1.433800e+03 3.054395e-02 9.699178e-01 9.848441e-02
1.433810e+03 3.054459e-02 9.699172e-01 9.848437e-02
1.433820e+03 3.054523e-02 9.699166e-01 9.848434e-02
1.433830e+03 3.054586e-02 9.699159e-01 9.848431e-02
1.433840e+03 3.054650e-02 9.699153e-01 9.848428e-02
1.433850e+03 3.054714e-02 9.699147e-01 9.848425e-02
1.433860e+03 3.054778e-02 9.699141e-01 9.848422e-02
1.433870e+03 3.054842e-02 9.699135e-01 9.848418e-02
1.433880e+03 3.054906e-02 9.699128e-01 9.848415e-02
1.433890e+03 3.054970e-02 9.699122e-01 9.848412e-02
1.433900e+03 3.055034e-02 9.699116e-01 9.848409e-02
1.433910e+03 3.055098e-02 9.699110e-01 9.848406e-02
1.433920e+03 3.055162e-02 9.699104e-01 9.848403e-02
1.433930e+03 3.055226e-02 9.699097e-01 9.848400e-02
1.433940e+03 3.055290e-02 9.699091e-01 9.848396e-02
1.433950e+03 3.055353e-02 9.699085e-01 9.848393e-02
1.433960e+03 3.055417e-02 9.699079e-01 9.848390e-02
1.433970e+03 3.055481e-02 9.699073e-01 9.848387e-02
1.433980e+03 3.055545e-02 9.699066e-01 9.848384e-02
1.433990e+03 3.055609e-02 9.699060e-01 9.848381e-02
1.434000e+03 3.055673e-02 9.699054e-01 9.848378e-02
1.434010e+03 3.055737e-02 9.699048e-01 9.848374e-02
1.434020e+03 3.055801e-02 9.699042e-01 9.848371e-02
1.434030e+03 3.055865e-02 9.699035e-01 9.848368e-02
1.434040e+03 3.055929e-02 9.699029e-01 9.848365e-02
1.434050e+03 3.055993e-02 9.699023e-01 9.848362e-02
1.434060e+03 3.056057e-02 9.699017e-01 9.848359e-02
1.434070e+03 3.056121e-02 9.699011e-01 9.848356e-02
1.434080e+03 3.056185e-02 9.699004e-01 9.848352e-02
1.434090e+03 3.056248e-02 9.698998e-01 9.848349e-02
1.434100e+03 3.056312e-02 9.698992e-01 9.848346e-02
1.434110e+03 3.056376e-02 9.698986e-01 9.848343e-02
1.434120e+03 3.056440e-02 9.698980e-01 9.848340e-02
1.434130e+03 3.056504e-02 9.698973e-01 9.848337e-02
1.434140e+03 3.056568e-02 9.698967e-01 9.848333e-02
1.434150e+03 3.056632e-02 9.698961e-01 9.848330e-02
1.434160e+03 3.056696e-02 9.698955e-01 9.848327e-02
1.434170e+03 3.056760e-02 9.698949e-01 9.848324e-02
1.434180e+03 3.056824e-02 9.698942e-01 9.848321e-02
1.434190e+03 3.056888e-02 9.698936e-01 9.848318e-02
1.434200e+03 3.056952e-02 9.698930e-01 9.848315e-02
1.434210e+03 3.057016e-02 9.698924e-01 9.848311e-02
1.434220e+03 3.057080e-02 9.698918e-01 9.848308e-02
1.434230e+03 3.057144e-02 9.698911e-01 9.848305e-02
1.434240e+03 3.057208e-02 9.698905e-01 9.848302e-02
1.434250e+03 3.057272e-02 9.698899e-01 9.848299e-02
1.434260e+03 3.057335e-02 9.698893e-01 9.848296e-02
1.434270e+03 3.057399e-02 9.698887e-01 9.848293e-02
1.434280e+03 3.057463e-02 9.698880e-01 9.848289e-02
